seqnames,start,end,width,strand,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,annotation,geneChr,geneStart,geneEnd,geneLength,geneStrand,geneId,transcriptId,distanceToTSS
chr18,43392911,43393721,811,*,39.5853,1.706392,0.5591459,3.051783,0.002274866,0.005059776,Promoter (<=1kb),18,43324288,43393377,69090,2,22240,ENSMUST00000025379.13,0
chr9,45853714,45854153,440,*,81.08836,1.189288,0.3897362,3.051521,0.002276852,0.005063566,Promoter (<=1kb),9,45854627,45860362,5736,1,23821,ENSMUST00000162587.1,-474
chr8,25091128,25091474,347,*,33.50096,1.884237,0.6174862,3.051464,0.002277286,0.005064153,Promoter (<=1kb),8,25062433,25091346,28914,2,83436,ENSMUST00000125466.1,0
chr1,88103007,88103598,592,*,73.34951,1.275186,0.4179507,3.051045,0.00228046,0.005070584,Promoter (<=1kb),1,88103252,88219003,115752,1,394435,ENSMUST00000113138.7,0
chr3,9609966,9610442,477,*,112.2615,1.070528,0.3508796,3.050985,0.002280919,0.005071478,Promoter (<=1kb),3,9427020,9610085,183066,2,170753,ENSMUST00000041124.12,0
chr10,87492923,87493508,586,*,15.2967,3.34191,1.09559,3.05033,0.0022859,0.005081795,Promoter (<=1kb),10,87490819,87493660,2842,2,17172,ENSMUST00000020243.9,152
chr12,115808050,115808550,501,*,36.70463,1.789914,0.5868463,3.050055,0.002287992,0.005086027,Exon (ENSMUST00000196781.1/ENSMUST00000196781.1, exon 2 of 2),12,115695720,115695794,75,2,102465205,ENSMUST00000184417.1,-112256
chr7,28983106,28983449,344,*,64.57982,-1.234096,0.4047592,-3.048964,0.002296318,0.005103308,Promoter (<=1kb),7,28982861,29003279,20419,1,26411,ENSMUST00000207185.1,245
chr5,113841769,113842226,458,*,65.66597,1.302857,0.4273474,3.048708,0.002298274,0.005107148,Downstream (<1kb),5,113846189,113847620,1432,2,23790,ENSMUST00000172016.1,5394
chr19,11485249,11485692,444,*,20.10096,2.512348,0.8243664,3.047611,0.002306686,0.005124063,Promoter (<=1kb),19,11485938,11506260,20323,1,666926,ENSMUST00000189635.6,-246
chr10,44589214,44589739,526,*,49.49726,1.521138,0.4991445,3.04749,0.00230761,0.005125988,Intron (ENSMUST00000213965.1/ENSMUST00000213965.1, intron 1 of 1),10,44446717,44528501,81785,2,12142,ENSMUST00000167340.1,-60713
chr18,46958473,46959580,1108,*,468.1599,-0.6866215,0.2254532,-3.045516,0.002322813,0.005158863,Promoter (<=1kb),18,46958816,47087995,129180,1,69456,ENSMUST00000049388.8,0
chr10,93310764,93311351,588,*,37.55318,1.706109,0.5602132,3.045464,0.002323215,0.005159628,Promoter (<=1kb),10,93247414,93311135,63722,2,13713,ENSMUST00000008542.11,0
chr11,59471992,59472710,719,*,153.6855,-0.877812,0.2882798,-3.045,0.002326806,0.005166961,Promoter (<=1kb),11,59461197,59472474,11278,2,237775,ENSMUST00000057799.7,0
chr8,123653598,123653939,342,*,23.74489,2.226996,0.7315364,3.044273,0.002332436,0.005178747,Promoter (<=1kb),8,123653929,123655985,2057,1,69581,ENSMUST00000136615.1,0
chr18,67288509,67289678,1170,*,432.4821,-0.7035713,0.2311166,-3.044226,0.002332799,0.00517937,Promoter (<=1kb),18,67289186,67322472,33287,1,114663,ENSMUST00000025403.7,0
chr6,129049683,129050321,639,*,74.9147,1.216964,0.399775,3.044121,0.00233361,0.005181042,Promoter (<=1kb),6,129049334,129053866,4533,1,232408,ENSMUST00000204784.1,349
chr3,122619497,122619800,304,*,23.83206,2.200138,0.7228154,3.043846,0.002335749,0.005185665,Promoter (<=1kb),3,122538725,122619715,80991,2,214459,ENSMUST00000162409.7,0
chr7,7209429,7210153,725,*,81.18208,1.174235,0.3858005,3.043633,0.002337404,0.005188824,Promoter (<=1kb),7,7202117,7209998,7882,2,232855,ENSMUST00000074455.8,0
chr12,73046540,73047027,488,*,51.15024,1.520029,0.4994195,3.043592,0.002337717,0.005189261,Promoter (<=1kb),12,73041827,73047179,5353,2,20471,ENSMUST00000050029.7,152
chr16,32867927,32868590,664,*,297.592,-0.7278117,0.239143,-3.043416,0.002339085,0.005191912,Promoter (<=1kb),16,32821703,32868366,46664,2,100502698,ENSMUST00000115105.8,0
chr17,27200760,27201059,300,*,53.04671,-1.343135,0.4414961,-3.042235,0.002348282,0.005211301,Promoter (<=1kb),17,27189600,27200471,10872,2,224640,ENSMUST00000236082.1,-289
chr13,51407933,51408184,252,*,17.17873,2.92111,0.9602853,3.041919,0.002350749,0.005216379,Promoter (<=1kb),13,51408639,51422797,14159,1,13610,ENSMUST00000087978.4,-455
chr14,34311116,34311579,464,*,115.9142,-1.033248,0.3397837,-3.0409,0.002358723,0.005232908,Promoter (<=1kb),14,34310727,34345265,34539,1,14661,ENSMUST00000022322.16,389
chr5,143180527,143181092,566,*,124.7162,1.018763,0.3350282,3.040828,0.002359286,0.005233771,Promoter (<=1kb),5,143181017,143205075,24059,1,330228,ENSMUST00000031574.9,0
chr1,73986735,73987012,278,*,48.43765,-1.384166,0.4551939,-3.040828,0.002359288,0.005233771,Promoter (<=1kb),1,73980640,73987063,6424,2,21961,ENSMUST00000188942.1,51
chr10,62980375,62980940,566,*,59.42894,-1.258509,0.414015,-3.039768,0.002367608,0.005250667,Promoter (<=1kb),10,62980293,63002219,21927,1,70432,ENSMUST00000062600.7,82
chr18,12643562,12643903,342,*,12.60238,4.793483,1.576941,3.039736,0.002367853,0.005251082,Promoter (<=1kb),18,12643362,12737056,93695,1,72747,ENSMUST00000025294.8,200
chr3,55111864,55112887,1024,*,265.7216,-0.7482971,0.2461766,-3.039675,0.002368332,0.005252013,Promoter (<=1kb),3,55112108,55137322,25215,1,229285,ENSMUST00000044116.13,0
chr1,182489733,182490376,644,*,230.3113,0.8091974,0.266216,3.039627,0.002368714,0.005252601,Promoter (2-3kb),1,182483900,182492561,8662,2,12334,ENSMUST00000192230.5,2185
chr4,33290068,33290521,454,*,63.42721,1.477768,0.4861962,3.039448,0.002370121,0.0052552,Promoter (<=1kb),4,33246012,33290163,44152,2,108767,ENSMUST00000137589.1,0
chr10,19522242,19522809,568,*,38.23788,1.681023,0.5532086,3.038679,0.002376182,0.005267466,Exon (ENSMUST00000215700.1/ENSMUST00000215700.1, exon 1 of 1),10,19494643,19507167,12525,1,102635880,ENSMUST00000216664.1,27599
chr1,153304688,153305163,476,*,24.18249,2.193817,0.7222865,3.037323,0.002386894,0.005289247,Intron (ENSMUST00000027752.14/226519, intron 1 of 27),1,153218922,153332786,113865,2,226519,ENSMUST00000027752.14,27623
chr2,58583233,58583751,519,*,26.37074,2.080549,0.6852534,3.036174,0.002396009,0.005308526,Exon (ENSMUST00000137007.1/76654, exon 2 of 2),2,58567387,58792971,225585,1,76654,ENSMUST00000071543.11,15846
chr5,134552077,134552835,759,*,179.8089,0.8848463,0.2914556,3.035955,0.002397749,0.005311857,Promoter (<=1kb),5,134489383,134552434,63052,2,269713,ENSMUST00000036999.9,0
chr2,164402902,164403278,377,*,69.84103,-1.217078,0.4009084,-3.035801,0.002398976,0.005314312,Promoter (<=1kb),2,164403141,164414791,11651,1,19668,ENSMUST00000137427.7,0
chr15,99474235,99474847,613,*,98.57038,-1.02673,0.3382711,-3.035229,0.00240353,0.005323532,Promoter (<=1kb),15,99470079,99474730,4652,2,75284,ENSMUST00000040313.5,0
chr5,149375862,149376204,343,*,103.3492,-1.039666,0.3425333,-3.035226,0.002403554,0.005323532,Exon (ENSMUST00000202022.3/ENSMUST00000202022.3, exon 3 of 7),5,149368476,149430682,62207,1,70717,ENSMUST00000201641.1,7386
chr17,22225112,22226121,1010,*,684.4144,-0.6200013,0.2043287,-3.034334,0.002410677,0.005338912,Promoter (<=1kb),17,22197265,22225616,28352,2,240038,ENSMUST00000179996.2,0
chr7,82851706,82852042,337,*,13.18159,3.838923,1.265335,3.033919,0.002413991,0.005345854,Exon (ENSMUST00000179662.7/ENSMUST00000179662.7, exon 1 of 5),7,82867333,82871515,4183,1,108797,ENSMUST00000082237.6,-15291
chr12,102439544,102440141,598,*,317.8027,-0.7356455,0.2425048,-3.03353,0.002417109,0.005352097,Promoter (<=1kb),12,102394098,102439813,45716,2,19141,ENSMUST00000021607.8,0
chr4,8689928,8690286,359,*,12.33658,4.809389,1.585493,3.033372,0.002418375,0.005354636,Promoter (<=1kb),4,8690406,8755906,65501,1,320790,ENSMUST00000170457.1,-120
chr15,85336164,85336987,824,*,148.1151,0.9170223,0.3023467,3.033016,0.002421229,0.00536069,Promoter (<=1kb),15,85336245,85463212,126968,1,54138,ENSMUST00000163242.2,0
chr18,58556597,58557243,647,*,64.94579,1.346629,0.4442836,3.031012,0.002437354,0.005393324,Promoter (<=1kb),18,58556257,58612773,56517,1,225579,ENSMUST00000025500.6,340
chr18,67933562,67934292,731,*,70.79048,1.271505,0.4196274,3.030082,0.002444872,0.005409425,Promoter (<=1kb),18,67933257,68255551,322295,1,52662,ENSMUST00000063775.4,305
chr7,82755597,82756040,444,*,36.72523,1.752053,0.5782938,3.029693,0.002448023,0.005415862,Promoter (<=1kb),7,82743368,82755644,12277,2,77800,ENSMUST00000144828.1,0
chr2,30594679,30595387,709,*,64.22055,1.415248,0.4671272,3.029685,0.002448093,0.005415884,Promoter (<=1kb),2,30595040,30608943,13904,1,78617,ENSMUST00000102853.3,0
chr3,101836095,101836418,324,*,18.97121,2.612468,0.8625387,3.028812,0.002455171,0.005430469,Promoter (<=1kb),3,101813076,101836223,23148,2,242125,ENSMUST00000061831.10,0
chr4,32950739,32951317,579,*,106.9046,-1.011507,0.3339885,-3.028569,0.002457154,0.005434586,Promoter (<=1kb),4,32804035,32950826,146792,2,140577,ENSMUST00000084750.7,0
chr3,97823818,97824694,877,*,68.1544,1.299192,0.4290839,3.027827,0.002463194,0.005446734,Promoter (<=1kb),3,97796732,97824621,27890,2,83679,ENSMUST00000200232.2,0
chr1,178798270,178798533,264,*,33.31619,-1.637083,0.540696,-3.027732,0.002463962,0.005448163,Promoter (<=1kb),1,178798438,178932855,134418,1,269152,ENSMUST00000160789.1,0
chr4,127313780,127314381,602,*,57.76048,1.445476,0.4775148,3.027081,0.002469278,0.005458706,Promoter (<=1kb),4,127311421,127314039,2619,2,14612,ENSMUST00000053753.7,0
chr11,101641889,101642608,720,*,539.8552,-0.6448897,0.2130478,-3.026972,0.002470167,0.005460402,Exon (ENSMUST00000082768.1/ENSMUST00000082768.1, exon 1 of 1),11,101633737,101635960,2224,1,66599,ENSMUST00000155222.1,8152
chr11,109297838,109298437,600,*,286.532,-0.7251233,0.2397069,-3.025041,0.002485996,0.005491596,Promoter (<=1kb),11,109225355,109298129,72775,2,19739,ENSMUST00000020920.9,0
chr3,103738313,103738613,301,*,94.21588,-1.082182,0.357797,-3.02457,0.00248987,0.005499612,Promoter (<=1kb),3,103731665,103738001,6337,2,99543,ENSMUST00000029440.9,-312
chr10,82178115,82179030,916,*,102.1256,1.063906,0.3517588,3.024533,0.00249017,0.005500138,Exon (ENSMUST00000156803.8/ENSMUST00000156803.8, exon 1 of 6),10,82138253,82152011,13759,1,216177,ENSMUST00000105314.2,39862
chr5,113162997,113163460,464,*,55.18087,1.384742,0.4578741,3.024287,0.002492203,0.005504221,Promoter (<=1kb),5,113086323,113163351,77029,2,243219,ENSMUST00000050125.8,0
chr1,54557180,54557909,730,*,51.50965,1.447091,0.4785478,3.023921,0.002495214,0.005510193,Promoter (<=1kb),1,54472994,54557682,84689,2,241062,ENSMUST00000097739.4,0
chr5,36829867,36830194,328,*,71.04367,-1.194025,0.3950495,-3.022468,0.002507223,0.005535347,Promoter (<=1kb),5,36806921,36830653,23733,2,17160,ENSMUST00000031002.9,459
chr4,83052117,83052366,250,*,12.99412,3.817303,1.263558,3.021074,0.002518799,0.005558438,Promoter (<=1kb),4,82897920,83052167,154248,2,329872,ENSMUST00000170248.8,0
chr17,66518863,66519269,407,*,60.07552,-1.356356,0.4490292,-3.020641,0.002522402,0.00556584,Promoter (<=1kb),17,66500349,66519377,19029,2,19328,ENSMUST00000135620.1,108
chr4,137724772,137725101,330,*,98.59904,-1.087636,0.3603106,-3.018606,0.002539404,0.005601009,Promoter (<=1kb),4,137725329,137727057,1729,1,110351,ENSMUST00000151601.1,-228
chr7,3502453,3502859,407,*,27.52904,2.052978,0.6801208,3.018548,0.002539888,0.00560194,Promoter (<=1kb),7,3486500,3502558,16059,2,245126,ENSMUST00000203020.2,0
chrX,7670364,7670943,580,*,139.3116,-0.9162729,0.3036682,-3.017349,0.002549965,0.005622642,Promoter (<=1kb),20,7669330,7671313,1984,2,18824,ENSMUST00000143854.1,370
chr7,130900283,130900684,402,*,37.94354,1.685454,0.5587677,3.016376,0.002558157,0.005639455,Promoter (<=1kb),7,130900534,130909676,9143,1,101476,ENSMUST00000136963.7,0
chr7,106214944,106215670,727,*,214.31,0.8072367,0.2676742,3.015743,0.002563504,0.005650687,Promoter (<=1kb),7,106156556,106215310,58755,2,100042856,ENSMUST00000006667.10,0
chr17,28080459,28081011,553,*,121.4207,1.021308,0.3387246,3.015157,0.002568464,0.005660646,Promoter (<=1kb),17,28066745,28080587,13843,2,21463,ENSMUST00000042692.12,0
chr4,135911563,135912030,468,*,54.24458,-1.320867,0.4381079,-3.014936,0.002570334,0.005664363,Promoter (<=1kb),4,135911818,135920207,8390,1,12802,ENSMUST00000068830.3,0
chrX,8892854,8893177,324,*,14.09001,3.337386,1.107129,3.014451,0.002574444,0.005672847,Promoter (<=1kb),20,8892382,8894964,2583,1,102941,ENSMUST00000064196.4,472
chr2,122637466,122638094,629,*,144.8722,-0.8947306,0.2968743,-3.013836,0.002579671,0.005683665,Promoter (<=1kb),2,122637850,122641191,3342,1,433470,ENSMUST00000047498.14,0
chr10,81285690,81286140,451,*,175.5921,-0.8601709,0.2854205,-3.013697,0.002580851,0.00568584,Promoter (<=1kb),10,81281187,81285769,4583,2,27375,ENSMUST00000218484.1,0
chr7,81934259,81934691,433,*,20.25407,2.484497,0.8244712,3.013444,0.00258301,0.005690323,Promoter (<=1kb),7,81881251,81934473,53223,2,29877,ENSMUST00000107305.7,0
chr5,98030149,98030815,667,*,80.6131,1.178283,0.3911215,3.012576,0.002590408,0.005705779,Promoter (<=1kb),5,97882783,98030962,148180,2,71914,ENSMUST00000031281.13,147
chr11,62819998,62820581,584,*,192.8848,0.8879966,0.2947697,3.012509,0.002590975,0.005706886,Promoter (<=1kb),11,62820231,62842936,22706,1,94092,ENSMUST00000055006.11,0
chr13,39824181,39824635,455,*,15.52599,2.997177,0.9949664,3.01234,0.002592425,0.005709658,Exon (ENSMUST00000224219.1/ENSMUST00000224219.1, exon 3 of 4),13,40001882,40288011,286130,2,218165,ENSMUST00000054635.7,463376
chr13,23488679,23489092,414,*,78.72084,1.179453,0.3917274,3.010902,0.002604728,0.005734923,Promoter (<=1kb),13,23477676,23488840,11165,2,238555,ENSMUST00000041541.10,0
chr3,116844701,116845553,853,*,82.89206,1.265258,0.4202673,3.010602,0.002607302,0.005740167,Exon (ENSMUST00000198189.1/ENSMUST00000198189.1, exon 1 of 1),3,116859464,116903478,44015,1,20321,ENSMUST00000040260.10,-13911
chr16,5203719,5204370,652,*,123.4039,-0.9776274,0.3247368,-3.010522,0.00260799,0.005741398,Promoter (<=1kb),16,5195289,5204002,8714,2,27426,ENSMUST00000147567.1,0
chr10,60657730,60658623,894,*,82.12058,1.157237,0.3844318,3.010254,0.002610295,0.005745909,Promoter (<=1kb),10,60303299,60657333,354035,2,22295,ENSMUST00000135638.7,-397
chr8,80057478,80058191,714,*,40.09464,1.71109,0.5684232,3.010239,0.002610419,0.005746041,Promoter (<=1kb),8,79965853,80058006,92154,2,15245,ENSMUST00000079038.3,0
chr5,131533926,131534134,209,*,6.662045,5.384336,1.789955,3.008084,0.002629001,0.005783104,Promoter (<=1kb),5,131476742,131534397,57656,2,319974,ENSMUST00000183153.1,263
chr15,99083316,99083548,233,*,40.69464,-1.505728,0.5006798,-3.007368,0.002635204,0.005795199,Promoter (<=1kb),15,99082832,99083407,576,1,78733,ENSMUST00000229224.1,484
chr19,61225685,61227826,2142,*,824.038,0.6094903,0.2027497,3.006122,0.002646027,0.005817558,Promoter (<=1kb),19,61223957,61226683,2727,2,12982,ENSMUST00000235172.1,0
chr6,86487172,86488304,1133,*,277.2997,-0.7258226,0.2414901,-3.005599,0.00265058,0.005826852,Promoter (<=1kb),6,86483376,86488204,4829,2,381792,ENSMUST00000188135.1,0
chr19,41902887,41903231,345,*,37.00176,1.701675,0.5662067,3.005395,0.002652366,0.005830348,Exon (ENSMUST00000236252.1/ENSMUST00000236252.1, exon 1 of 1),19,41862851,41896173,33323,2,107094,ENSMUST00000038677.4,-6714
chr15,60853704,60853967,264,*,46.43404,-1.595237,0.5308355,-3.005143,0.002654564,0.00583475,Exon (ENSMUST00000186536.1/ENSMUST00000186536.1, exon 1 of 2),15,60818994,60825080,6087,2,399603,ENSMUST00000100635.4,-28624
chr13,43480848,43481135,288,*,39.68198,-1.486007,0.4945221,-3.004935,0.002656377,0.00583845,Promoter (<=1kb),13,43402675,43481282,78608,2,56705,ENSMUST00000144326.3,147
chr11,50931030,50931877,848,*,61.92414,1.342019,0.4467237,3.004137,0.002663354,0.005852348,Promoter (<=1kb),11,50921823,50931633,9811,2,27274,ENSMUST00000109124.9,0
chr2,65620553,65620835,283,*,16.63754,2.817011,0.9378425,3.003715,0.002667053,0.005860044,Promoter (<=1kb),2,65620771,65690175,69405,1,110876,ENSMUST00000144254.5,0
chr8,94933966,94934323,358,*,39.29581,-1.527226,0.5085445,-3.003131,0.002672169,0.005870566,Promoter (<=1kb),8,94934167,94935084,918,1,382045,ENSMUST00000142991.1,0
chr9,89758557,89758959,403,*,28.32948,2.190625,0.7294695,3.003039,0.002672986,0.005872216,Distal Intergenic,9,89728249,89738475,10227,2,330998,ENSMUST00000185470.2,-20082
chr2,18698670,18699307,638,*,53.98795,1.405366,0.4680991,3.002282,0.002679636,0.005885526,Promoter (<=1kb),2,18699023,18750413,51391,1,381350,ENSMUST00000095132.9,0
chr13,6636602,6636891,290,*,42.04793,1.614992,0.5380365,3.00164,0.002685299,0.005896808,Promoter (<=1kb),13,6620890,6636650,15761,2,56421,ENSMUST00000136585.1,0
chr6,128887445,128887726,282,*,25.38034,2.211763,0.7368935,3.001469,0.002686803,0.00589982,Promoter (<=1kb),6,128887588,128896863,9276,1,93675,ENSMUST00000032519.11,0
chr2,6352595,6353485,891,*,145.8106,-0.8856247,0.2950869,-3.001234,0.002688881,0.005903949,Promoter (<=1kb),2,6352733,6443494,90762,1,98910,ENSMUST00000042503.8,0
chr1,71568330,71568613,284,*,12.24563,4.749166,1.583494,2.999168,0.002707178,0.005940046,Promoter (<=1kb),1,71568866,71572960,4095,1,108147,ENSMUST00000154855.1,-253
chr8,125733783,125734687,905,*,166.4953,-0.8693709,0.2898797,-2.999075,0.002708006,0.005941572,Promoter (<=1kb),8,125734203,125748235,14033,1,66566,ENSMUST00000034313.12,0
chr1,171607091,171607578,488,*,37.25605,1.671309,0.5573798,2.99851,0.002713034,0.005952021,Promoter (<=1kb),1,171588624,171607410,18787,2,17085,ENSMUST00000068878.13,0
chr9,43743497,43744112,616,*,62.66897,1.318549,0.4397382,2.998485,0.002713255,0.005952359,Promoter (<=1kb),9,43743984,43807461,63478,1,58235,ENSMUST00000034510.8,0
chr7,27357128,27357962,835,*,148.6294,0.9714753,0.3240503,2.997915,0.002718333,0.005962623,Promoter (<=1kb),7,27352649,27357419,4771,2,192192,ENSMUST00000126587.1,0
chr1,138174750,138175764,1015,*,163.8594,0.9154863,0.30552,2.996485,0.002731113,0.005988749,Promoter (<=1kb),1,138063407,138175306,111900,2,19264,ENSMUST00000182283.7,0
chr10,79946706,79947086,381,*,47.3947,-1.406642,0.4695881,-2.995481,0.002740127,0.006007191,Promoter (<=1kb),10,79946279,79952643,6365,1,13496,ENSMUST00000135005.1,427
chr5,66676422,66676861,440,*,31.00105,1.89532,0.6334745,2.991943,0.002772078,0.006073372,Promoter (<=1kb),5,66626495,66676498,50004,2,101202684,ENSMUST00000152002.3,0
chr4,117126032,117126390,359,*,67.51011,1.246139,0.416627,2.99102,0.002780477,0.006090582,Promoter (<=1kb),4,117121313,117125725,4413,2,78611,ENSMUST00000143213.8,-307
chr11,109439853,109440300,448,*,96.47632,-1.124895,0.376133,-2.990684,0.002783532,0.006096529,Promoter (<=1kb),11,109440156,109452813,12658,1,100503496,ENSMUST00000154875.1,0
chr9,37255192,37256235,1044,*,93.67213,1.09856,0.3673443,2.990545,0.002784796,0.00609885,Promoter (<=1kb),9,37227585,37255738,28154,2,56857,ENSMUST00000115068.9,0
chr1,131866877,131868142,1266,*,421.7195,-0.6599656,0.2206916,-2.990442,0.002785737,0.00610076,Promoter (<=1kb),1,131867224,131872739,5516,1,226422,ENSMUST00000112386.7,0
chrX,56821812,56822699,888,*,36.36052,1.688979,0.5648769,2.989994,0.002789826,0.006109268,Promoter (<=1kb),20,56797858,56822326,24469,2,320923,ENSMUST00000114766.7,0
chr6,6863518,6863840,323,*,15.33245,3.089599,1.033819,2.988531,0.002803219,0.006136495,Promoter (<=1kb),6,6863797,6867967,4171,1,13396,ENSMUST00000031768.7,0
chr12,13436879,13437093,215,*,23.68305,-1.904121,0.6373633,-2.987497,0.002812717,0.00615503,Exon (ENSMUST00000220724.1/ENSMUST00000220724.1, exon 1 of 1),12,13487122,13583803,96682,1,71169,ENSMUST00000221714.1,-50029
chr3,152107036,152107357,322,*,95.82949,-1.102301,0.3690856,-2.986574,0.002821229,0.006171093,Promoter (<=1kb),3,152093841,152107032,13192,2,54120,ENSMUST00000128741.5,-4
chr1,195176373,195177017,645,*,166.2909,0.9370321,0.3137765,2.986304,0.002823714,0.006175926,Promoter (<=1kb),1,195136811,195176715,39905,2,12902,ENSMUST00000082321.8,0
chr7,31059104,31059600,497,*,84.19347,-1.140724,0.3820351,-2.985914,0.002827323,0.006183518,Promoter (<=1kb),7,31059342,31070935,11594,1,243914,ENSMUST00000039775.8,0
chr7,41499004,41500050,1047,*,806.3688,-0.6060166,0.2030467,-2.984617,0.002839339,0.006207525,Promoter (<=1kb),7,41478874,41499890,21017,2,101835,ENSMUST00000098509.4,0
chr1,125676666,125677461,796,*,79.27667,1.166389,0.3908947,2.983896,0.002846036,0.006221101,Promoter (<=1kb),1,125676995,125873862,196868,1,71111,ENSMUST00000027581.6,0
chr17,12876165,12876734,570,*,54.36152,1.442394,0.4835141,2.983148,0.002852997,0.006235558,Promoter (<=1kb),17,12876034,12877977,1944,1,80978,ENSMUST00000075296.3,131
chr6,92184304,92184591,288,*,66.36926,-1.18688,0.3979548,-2.98245,0.002859513,0.006248578,Promoter (<=1kb),6,92169525,92184033,14509,2,64658,ENSMUST00000140438.1,-271
chr4,141618567,141619238,672,*,149.2826,-0.9060011,0.3038083,-2.982148,0.002862339,0.006254449,Promoter (<=1kb),4,141613376,141618633,5258,2,213989,ENSMUST00000143154.7,0
